adate,Prov,Network,BTS,District,Total_Cell,Cell_down,Downtime_hour,Count_downtime,AVG_downhour,Issue,Type,Long,Latt
20230228,HUP,3G,HUP0088_NAMSUM_3A,VIENGXAI,5,0,0,0,0,,Cell,104.5369,20.15126
20230321,BOK,4G,BOK0021_NAMKHAM,Houayxay,2,0,0,0,0,,Cell,100.471676,20.24986
20230228,SVN,3G,SVN0307_NABOR,Xepon,6,0,0,0,0,,Cell,106.16029,16.71614
20230228,VTE,4G,VTE0399_DONGBANG,XAITHANY,16,0,0,0,0,,Cell,102.72863,18.13949
20230321,BLK,4G,BLK0036_SANTHIPHABSC,PAKSAN,3,0,0,0,0,,Cell,103.6457,18.3983
20230228,KHM,3G,KHM0149_BORPHONTEW,Hinboun,12,0,0,0,0,,Cell,104.59887,17.89678
20230228,VTE,4G,VTE0409_DONGSANGHIN3,Xaithani,8,0,0,0,0,,Cell,102.68536,18.06235
20230228,LNT,4G,LNT0067_M_XING,Sing,12,0,0,0,0,,Cell,101.1493,21.19112
20230228,LPB,4G,LPB0202_NAMKHONGDAM_CAMP,Chomphet,10,0,0,0,0,,Cell,102.176727,20.051069
20230321,KHM,2G,KHM0219_NABONE_NATON,Nakay,2,0,0,0,0,,Cell,105.554,17.5866
20230321,VTE,2G,VTE0009_DONDENG,Chanthabouri,3,0,0,0,0,,Cell,102.60736,18.00662
20230321,VTE,3G,VTE0375_PHONKEO,Naxaythong,8,0,0,0,0,,Cell,102.57283,18.06177
20230228,SVN,3G,SVN0389_PHOUMAYEADY,Xaiphouthong,6,0,0,0,0,,Cell,105.065148,16.398343
20230228,LNT,4G,LNT0114_BORTEN_FLOOR6TH,LOUANGNAMTHA,7,0,0,0,0,,Cell,101.67,21.18208
20230228,LNT,2G,LNT0046_HONGLUEAY,Louang-Namtha,2,0,0,0,0,,Cell,101.405447,21.051581
20230228,LNT,4G,LNT0028_WATPHOUTHAD,LOUANGNAMTHA,4,0,0,0,0,,Cell,101.402513,21.009572
20230228,SVN,3G,SVN0137_LAOHUAKHAM,Champhon,6,0,0,0,0,,Cell,105.190903,16.318856
20230228,VTE,2G,VTE0485_NONSENGCHAN,XAITHANY,3,0,0,0,0,,Cell,102.62878,18.07865
20230228,CHP,4G,CHP0243_LARD,Bachiangchareunsouk,3,0,0,0,0,,Cell,106.03481,15.3641
20230321,XKH,2G,XKH0108_MEEMONE,Phoukout,3,0,0,0,0,,Cell,103.17275,19.59688
20230321,KHM,4G,KHM0051_KHAIYUAN_FT,Thakhek,17,0,0,0,0,,Cell,104.866665,17.309512
20230321,UDX,2G,UDX0108_DK43_SENCHOD,nga,4,0,0,0,0,,Cell,102.045934,20.183675
20230228,VTE,4G,VTE0478_NONGPHAYA3,Xaithani,16,0,0,0,0,,Cell,102.611752,18.038918
20230321,VTP,4G,VTP0092_HADSONGKHONE_HIGHWAY,Vangvieng,5,0,0,0,0,,Cell,102.459156,18.899909
20230228,KHM,4G,KHM0186_NAKHARM,NONGBOK,6,0,0,0,0,,Cell,104.963,17.4564
20230228,KHM,3G,KHM0018_CHUTSUN_KM4,Thakhek,6,0,0,0,0,,Cell,104.8371554,17.4087865
20230321,VTE,3G,VTE0442_KHOUDSAMBATH,Xaithani,6,0,0,0,0,,Cell,102.686,18.2586
20230321,CHP,3G,CHP0107_LECHEUANG,Pakxong,6,0,0,0,0,,Cell,106.337,15.3167
20230228,SVN,4G,SVN0213_PHOXAI,KAISONE,3,0,0,0,0,,Cell,105.245712,16.893112
20230228,HUP,2G,HUP0064_BOMFARD,Meuangzone,2,0,0,0,0,,Cell,103.39132,20.2453
20230228,LPB,4G,LPB0154_BANDONE_SECONDARY_SC,Phonthong,2,0,0,0,0,,Cell,103.11026,20.77388
20230321,XYL,4G,XYL0169_PHADENG,Ngeun,5,0,0,0,0,,Cell,101.11377,19.81299
20230321,CHP,3G,CHP0154_PHIENGDEE,Khong,4,0,0,0,0,,Cell,105.913421,14.015385
20230228,BLK,2G,BLK0156_BORKAO,Borikhan,4,0,0,0,0,,Cell,103.55717,18.76965
20230321,VTE,4G,VTE0692_MAKHIEW,Pak-Ngum,6,0,0,0,0,,Cell,102.918,17.9967
20230321,CHP,3G,CHP0195_PHOUSAMLI,Phonthong,6,0,0,0,0,,Cell,105.63915,15.1236
20230228,VTE,3G,VTE0420_DOUNIEN,XAITHANY,6,0,0,0,0,,Cell,102.836515,18.124094
20230228,XKH,3G,XKH0112_NONGTANG,Phoukout,10,0,0,0,0,,Cell,102.889397,19.526983
20230321,KHM,4G,KHM0010_CHOMPHETLAW,Thakhek,9,0,0,0,0,,Cell,104.8073935,17.4054168
20230228,XKG,3G,XKG0070_KASANGKANG,LAMAM,6,0,0,0,0,,Cell,106.910283,15.295117
20230228,SVN,4G,SVN0312_SUN_PAPER2,Xepon,7,0,0,0,0,,Cell,106.1795999,16.669672
20230228,VTE,4G,VTE0749_SANGJIENG_MALL,Sikhottabong,16,0,0,0,0,,Cell,102.581058,17.972857
20230228,XYL,3G,XYL0084_SUVANNAPHOUM2,Paklai,6,0,0,0,0,,Cell,101.5107,18.40257
20230321,VTE,3G,VTE0114_NONKHILEK,Sikhottabong,12,0,0,0,0,,Cell,102.517432,17.985853
20230321,UDX,3G,UDX0101_PHOUOUM,Namo,4,0,0,0,0,,Cell,101.640503,20.787685
20230228,SVN,4G,SVN0247_NAHINDARN,KAISONE,4,0,0,0,0,,Cell,105.810913,15.984441
20230228,VTE,3G,VTE0338_ILAI,Naxaythong,8,0,0,0,0,,Cell,102.50346,18.14125
20230228,VTE,4G,VTE0046_SAWANG2,Chanthabouri,6,0,0,0,0,,Cell,102.61462,17.9802
20230228,UDX,4G,UDX0030_LIC_COLLEGE,XAY,6,0,0,0,0,,Cell,101.98773,20.68505
20230321,VTE,2G,VTE0299_SINGAPORE_EMB,Sisattanak,3,0,0,0,0,,Cell,102.619,17.937
20230228,VTE,2G,VTE0707_NONGDONG,Pak-Ngum,3,0,0,0,0,,Cell,102.91773,18.17804
20230228,XKH,3G,XKH0047_TECHNOLOGY,Pek,6,0,0,0,0,,Cell,103.197218,19.444816
20230228,ATP,3G,ATP0079_KARNGPHINH,Samakkhixai,6,0,0,0,0,,Cell,106.833177,14.7731
20230228,SVN,3G,SVN0094_YANGSOUNG,Kaisone,8,0,0,0,0,,Cell,104.861244,16.552073
20230228,HUP,4G,HUP0059_HOUAYMOUNG,KOUAN,9,0,0,0,0,,Cell,104.4586,19.818
20230228,UDX,2G,UDX0116_NAKHOK,Nga,2,0,0,0,0,,Cell,102.0133,20.39961
20230228,LPB,3G,LPB0098_BANFA,Nambak,8,0,0,0,0,,Cell,102.45751,20.62665
20230321,LPB,4G,LPB0101_HUANA,Nambak,3,0,0,0,0,,Cell,102.342918,20.4585
20230228,LPB,3G,LPB0103_THABU,Nambak,4,0,0,0,0,,Cell,102.373352,20.538794
20230228,KHM,4G,KHM0120_NONGBONE,Boualapha,6,0,0,0,0,,Cell,104.96919,17.10238
20230228,SVN,3G,SVN0176_KEANGKORKDONG,KAISONE,6,0,0,0,0,,Cell,105.199455,16.444723
20230228,VTE,4G,VTE0397_DANXANG,Xaithani,13,0,0,0,0,,Cell,102.66718,18.09222
20230228,VTP,3G,VTP0247_NONGSAN,Kasi,4,0,0,0,0,,Cell,102.0066,19.1392
20230321,SLV,3G,SLV0014_PHONEPHAI,Saravan,6,0,0,0,0,,Cell,106.365341,15.711349
20230321,XYL,3G,XYL0101_PHOULENG,Hongsa,3,0,0,0,0,,Cell,101.41643,19.62697
20230228,VTE,4G,VTE0344_NAKHOUN2,Naxaythong,6,0,0,0,0,,Cell,102.540792,18.083735
20230321,BLK,4G,BLK0124_THAKATHIN,Pakkading,7,0,0,0,0,,Cell,104.064,18.2296
20230228,SVN,4G,SVN0001_LTCNEW,Kaisone,10,0,0,0,0,,Cell,104.762476,16.57291
20230321,CHP,3G,CHP0183_KHOUMTHONG,Phonthong,6,0,0,0,0,,Cell,105.55991,15.22539
20230321,VTE,3G,VTE0391_BANK_SC2,Xaithani,8,0,0,0,0,,Cell,102.6283,18.02184
20230228,VTE,4G,VTE0627_THAKHEK,Hatxayfong,6,0,0,0,0,,Cell,102.660401,17.823334
20230321,VTP,3G,VTP0055_BANTHIN,Thourakhom,6,0,0,0,0,,Cell,102.5701,18.3032
20230228,KHM,2G,KHM0137_BANMENG,Gnommalat,3,0,0,0,0,,Cell,105.19775,17.56069
20230228,CHP,3G,CHP0319_THONGOUDOM,Bachiangchareunsouk,6,0,0,0,0,,Cell,105.892,15.1813
20230321,CHP,4G,CHP0314_KUANGXI,Bachiangchareunsouk,8,0,0,0,0,,Cell,106.01181,15.3989
20230228,KHM,3G,KHM0068_BANMAI,Thakhek,10,0,0,0,0,,Cell,104.963,17.4564
20230228,LPB,3G,LPB0218_THALEE,Nan,4,0,0,0,0,,Cell,101.91807,19.5438
20230228,LPB,3G,LPB0156_NAXON,Phonthong,6,0,0,0,0,,Cell,103.20864,20.87224
20230228,BLK,4G,BLK0128_THONGNAMEE_NEUA,Pakkading,11,0,0,0,0,,Cell,104.231986,18.174357
20230321,BOK,3G,BOK0057_GTSEZ_ELECTRICITY_OFFICE,Tonpheung,6,0,0,0,0,,Cell,100.108166,20.323073
20230228,VTE,3G,VTE0441_KHOK_YAI,Xaithani,6,0,0,0,0,,Cell,102.7124,18.04798
20230228,KHM,4G,KHM0126_CHOUTXONG,Gnommalat,6,0,0,0,0,,Cell,104.688,17.5847
20230228,SVN,3G,SVN0248_NASUEAK,KAISONE,2,0,0,0,0,,Cell,105.673,16.0148
20230228,XKG,3G,XKG0056_BOBING,KALEUM,6,0,0,0,0,,Cell,107.0884318,15.84796399
20230228,VTP,4G,VTP0110_NAKHUANG,Vangvieng,5,0,0,0,0,,Cell,102.5167,19.1847
20230228,UDX,4G,UDX0006_BOR,Xai,6,0,0,0,0,,Cell,102.02948,20.7052
20230321,SVN,3G,SVN0226_PHALANTAI,KAISONE,6,0,0,0,0,,Cell,105.560546,16.659995
20230228,VTP,3G,VTP0185_KHONELEUANG,Fuang,12,0,0,0,0,,Cell,102.1258,18.7703
20230321,VTE,2G,VTE0231_THATLUANG,Xaisettha,3,0,0,0,0,,Cell,102.646,17.9767
20230228,BLK,2G,BLK0124_THAKATHIN,Pakkading,4,0,0,0,0,,Cell,104.064,18.2296
20230321,KHM,3G,KHM0128_HINBOONMAI,YOMMALAT,12,0,0,0,0,,Cell,105.227871,17.572898
20230321,SVN,4G,SVN0215_VANGHAI,Atsaphon,4,0,0,0,0,,Cell,105.37721,16.82562
20230228,VTE,3G,VTE0048_SHOPPINGMALL,Sisattanak,12,0,0,0,0,,Cell,102.614149,17.964645
20230228,CHP,3G,CHP0028_SANGNAMMUN,Pakxe,6,0,0,0,0,,Cell,105.802376,15.11518
20230321,XYL,4G,XYL0174_KOUMNALAENG,BOTEAN,3,0,0,0,0,,Cell,101.13203,17.72796
20230321,VTE,4G,VTE0632_THANALEANG_BRIDGE,Hatxayfong,6,0,0,0,0,,Cell,102.710214,17.887764
20230228,SVN,4G,SVN0019_HOSPITAL_SC,Kaisone,5,0,0,0,0,,Cell,104.745956,16.549754
20230228,KHM,4G,KHM0086_KENGCHONE,Thakhek,9,0,0,0,0,,Cell,104.817474,17.190817
20230321,LPB,4G,LPB0090_FAIFAR2,Louangphrabang,6,0,0,0,0,,Cell,102.13907,19.88702
20230228,VTE,3G,VTE0299_SINGAPORE_EMB,Sisattanak,6,0,0,0,0,,Cell,102.619,17.937
20230228,UDX,3G,UDX0019_DONEXAI,Xai,8,0,0,0,0,,Cell,102.00051,20.67988
20230228,VTP,3G,VTP0222_PHONTHONG_STOPCAR_HIGHWAY,Hinheup,4,0,0,0,0,,Cell,102.388878,18.754747
20230321,SVN,3G,SVN0087_WATNONSAVART,Kaisone,6,0,0,0,0,,Cell,104.781133,16.563381
20230228,BLK,3G,BLK0028_PATXOUM_TAI,PAKSAN,6,0,0,0,0,,Cell,103.70845,18.423708
20230228,LPB,3G,LPB0040_VANGNGUEN,Louangphrabang,8,0,0,0,0,,Cell,102.17619,19.88851
20230321,SVN,4G,SVN0225_NONSAVANG,Phalanxai,3,0,0,0,0,,Cell,105.68038,16.58379
20230228,VTE,2G,VTE0078_JUDSUN_ARMY,Naxaythong,3,0,0,0,0,,Cell,102.525,18.0326
20230228,LNT,4G,LNT0019_THAHAN,LOUANGNAMTHA,7,0,0,0,0,,Cell,101.41145,21.01697
20230228,KHM,3G,KHM0106_NONGLOM,XEBANGFAI,4,0,0,0,0,,Cell,104.749,16.9792
20230228,XSB,3G,XSB0006_THONGKHEM,Anouvong,6,0,0,0,0,,Cell,103.057852,18.895622
20230228,LPB,4G,LPB0240_KONGPHANH414,Nan,3,0,0,0,0,,Cell,102.136522,19.438762
20230321,XKH,2G,XKH0074_NAMPIENG,Khoun,3,0,0,0,0,,Cell,103.51236,19.209409
20230321,BLK,4G,BLK0151_NAM_ON,Xaichamphone,3,0,0,0,0,,Cell,104.993,18.5807
20230321,BLK,3G,BLK0062_KM12,Khamkeut,2,0,0,0,0,,Cell,105.013035,18.244132
20230321,XKG,4G,XKG0040_DAKYERNG,Dakchung,3,0,0,0,0,,Cell,107.2068058,15.3627029
20230321,SVN,4G,SVN0261_PAPHAKNAO,KAISONE,4,0,0,0,0,,Cell,105.651306,17.033754
20230321,VTP,2G,VTP0116_NAMPAE,Vangvieng,2,0,0,0,0,,Cell,102.3252,18.9671
20230321,VTE,3G,VTE0350_NAMXUANG,Naxaythong,6,0,0,0,0,,Cell,102.46744,18.24421
20230228,SLV,3G,SLV0010_NAYONG,SALAVAN,4,0,0,0,0,,Cell,106.424784,15.726469
20230321,SLV,3G,SLV0007_NAKOK,SALAVAN,6,0,0,0,0,,Cell,106.41073,15.69469
20230228,SVN,4G,SVN0359_PHONYANANG,Outhoumphon,3,0,0,0,0,,Cell,105.021158,16.75854
20230228,KHM,3G,KHM0220_NAKAY,Nakay,18,0,0,0,0,,Cell,105.49574,17.58484
20230228,PSL,2G,PSL0025_PHONHOME,BOUNNUAE,5,0,0,0,0,,Cell,102.88533,21.21929
20230228,BLK,3G,BLK0009_HANGXING,PAKSAN,6,0,0,0,0,,Cell,103.53159,18.43589
20230228,KHM,2G,KHM0092_XIENGWANGTHONG,XAIBOUATHONG,3,0,0,0,0,,Cell,104.798813,16.978682
20230228,HUP,4G,HUP0066_MEUANGPER,Meuangzone,5,0,0,0,0,,Cell,103.40413,20.72182
20230321,SVN,3G,SVN0064_PHONSIM,Kaisone,8,0,0,0,0,,Cell,104.873688,16.593048
20230321,SVN,3G,SVN0169_DONGNAKHOI,CHAMPHONE,6,0,0,0,0,,Cell,105.191428,16.457803
20230321,HUP,3G,HUP0004_NATHONGCHONG_MARKET,XAMNUEA,6,0,0,0,0,,Cell,104.049332,20.417669
20230228,SLV,3G,SLV0003_LTC_M_VAPI,Vapi,6,0,0,0,0,,Cell,106.055,15.6932
20230321,HUP,3G,HUP0005_THADMEUANG,XAMNUEA,6,0,0,0,0,,Cell,104.04223,20.41739
20230321,CHP,4G,CHP0455_BANMOR,Phonthong,3,0,0,0,0,,Cell,105.675604,14.692262
20230228,PSL,4G,PSL0066_HONGVAKAN_PROVINCE,BOUNNUAE,6,0,0,0,0,,Cell,101.9187,21.64539
20230228,CHP,3G,CHP0019_PHOTARK,Pakxe,8,0,0,0,0,,Cell,105.80894,15.13568
20230228,HUP,3G,HUP0018_PHONEKHAME,XAMNUEA,5,0,0,0,0,,Cell,104.08228,20.41415
20230228,KHM,3G,KHM0205_MAHAXAI,Boualapha,21,0,0,0,0,,Cell,105.66454,17.33033
20230321,KHM,3G,KHM0093_DONGKHUANG,XAIBOUATHONG,6,0,0,0,0,,Cell,104.85425,17.3689
20230228,LNT,3G,LNT0073_PHOUTHAD,Sing,10,0,0,0,0,,Cell,101.17498,21.14771
20230321,VTE,4G,VTE0176_HORSAPHA,Xaisettha,11,0,0,0,0,,Cell,102.63464,17.97997
20230321,VTE,3G,VTE0442_KHOUDSAMBATH,XAITHANY,6,0,0,0,0,,Cell,102.686,18.2586
20230321,VTE,3G,VTE0403_DONGDOK_MK,Xaithani,16,0,0,0,0,,Cell,102.63764,18.04533
20230228,BOK,4G,BOK0016_MIXAISAVANG,Houayxay,8,0,0,0,0,,Cell,100.4142,20.2673
20230321,VTE,4G,VTE0093_NAMPAPAKAOLIEW,Sikhottabong,8,0,0,0,0,,Cell,102.551808,17.974004
20230321,SVN,4G,SVN0044_NAXENG,Kaisone,7,0,0,0,0,,Cell,104.784538,16.539171
20230228,VTE,2G,VTE0076_HOUYHOM,Sikhottabong,3,0,0,0,0,,Cell,102.474864,17.976398
20230228,UDX,4G,UDX0031_LONGKORDEUR,XAY,17,0,0,0,0,,Cell,101.9906,20.70227
20230321,CHP,3G,CHP0008_PAKXE,Pakxe,6,0,0,0,0,,Cell,105.8011,15.1187
20230321,XYL,3G,XYL0154_M_XIENGHORN,Xianghon,10,0,0,0,0,,Cell,100.81402,19.62625
20230228,SVN,2G,SVN0208_NAHANGNOI,KAISONE,3,0,0,0,0,,Cell,105.369133,16.87182
20230321,VTE,4G,VTE0189_KM6_POLICE,Xaisettha,11,0,0,0,0,,Cell,102.64807,18.0066
20230228,KHM,3G,KHM0033_NABO,Thakhek,6,0,0,0,0,,Cell,104.80173,17.40168
20230228,LPB,3G,LPB0110_PHONSAAT_NAMBARK,Nambak,6,0,0,0,0,,Cell,102.461713,20.62982
20230321,CHP,4G,CHP0317_TALAD_KM8,Bachiangchareunsouk,8,0,0,0,0,,Cell,105.88604,15.11405
20230321,UDX,3G,UDX0021_DONKEO2,XAY,6,0,0,0,0,,Cell,102.005272,20.695475
20230321,CHP,3G,CHP0263_KATUEB,Mounlapamok,6,0,0,0,0,,Cell,105.324561,14.229615
20230321,BLK,2G,BLK0113_PAKKADING,Pakkading,3,0,0,0,0,,Cell,103.99707,18.33225
20230321,SVN,3G,SVN0306_MUNGEE,Xepon,6,0,0,0,0,,Cell,106.166766,16.662799
20230228,VTE,3G,VTE0524_KM9_SANG2,Xaithani,6,0,0,0,0,,Cell,102.63351,18.02894
20230228,XKH,4G,XKH0032_PHONSAVANHTAI,Pek,5,0,0,0,0,,Cell,103.239827,19.466195
20230228,SLV,2G,SLV0036_DONGBANG,Laongam,3,0,0,0,0,,Cell,106.15164,15.49387
20230228,KHM,2G,KHM0117_SOPEPENG,Xebangfai,3,0,0,0,0,,Cell,105.71824,17.35447
20230321,SVN,2G,SVN0062_PHONSAY,Kaisone,3,0,0,0,0,,Cell,104.77073,16.55053
20230228,VTE,3G,VTE0194_NABIEN,Xaisettha,6,0,0,0,0,,Cell,102.69914,17.98715
20230228,XYL,2G,XYL0138_M_PIENGKAO,Phiang,3,0,0,0,0,,Cell,101.52944,19.10296
20230228,KHM,3G,KHM0182_KHOUNGNEUN,KHOUNKHAM,8,0,0,0,0,,Cell,105.203,17.4099
20230228,BLK,4G,BLK0034_PHOXAI,PAKSAN,2,0,0,0,0,,Cell,103.659136,18.378788
20230228,SVN,4G,SVN0318_NAPHAENG,Xonbouri,4,0,0,0,0,,Cell,105.4998,16.4648
20230321,VTE,3G,VTE0452_LADKOUY,XAITHANY,6,0,0,0,0,,Cell,102.68952,18.13261
20230321,BOK,4G,BOK0031_PANA,Houayxay,5,0,0,0,0,,Cell,100.3799,20.43952
20230321,VTE,3G,VTE0577_DONGPHONHEA2,Hatxayfong,6,0,0,0,0,,Cell,102.740584,17.906646
20230228,KHM,2G,KHM0210_PHONSAAD,Boualapha,3,0,0,0,0,,Cell,105.71824,17.35447
20230321,VTE,3G,VTE0588_KEANGYANG,Hatxayfong,6,0,0,0,0,,Cell,102.60645,17.87963
20230228,SVN,2G,SVN0295_NAMPHOU,Xaiphouthong,3,0,0,0,0,,Cell,105.0063,16.4291
20230321,VTE,3G,VTE0694_NABONG,Pak-Ngum,10,0,0,0,0,,Cell,102.877991,18.1783
20230321,KHM,4G,KHM0214_NAPHAO,Boualapha,5,0,0,0,0,,Cell,105.762,17.6666
20230228,VTE,2G,VTE0249_BUS_STATION,Sisattanak,3,0,0,0,0,,Cell,102.615228,17.96423
20230321,CHP,4G,CHP0165_BANMAY,Phonthong,4,0,0,0,0,,Cell,105.612045,15.190432
20230321,SVN,2G,SVN0245_XETHAMUAK,KAISONE,3,0,0,0,0,,Cell,105.919091,16.569952
20230228,SLV,2G,SLV0006_NAKHOISAO,SALAVAN,3,0,0,0,0,,Cell,106.385999,15.663916
20230228,UDX,2G,UDX0159_CHOM_ONG,XAY,1,0,0,0,0,,Cell,101.782021,20.70656
20230321,KHM,4G,KHM0211_BANKANG,Boualapha,7,0,0,0,0,,Cell,105.67092,17.42096
20230321,ATP,2G,ATP0003_NAXAITHONG,Samakkhixai,3,0,0,0,0,,Cell,106.808052,14.831207
20230321,UDX,4G,UDX0072_BOUMLOAW,Houn,17,0,0,0,0,,Cell,101.37796,20.07427
20230321,CHP,4G,CHP0172_BANKOUAY,Phonthong,9,0,0,0,0,,Cell,105.770488,15.074476
20230228,VTE,4G,VTE0120_PHONSAWATTAI,Chanthabouri,11,0,0,0,0,,Cell,102.59981,17.98387
20230321,XYL,4G,XYL0111_DONMEN,Kenthao,3,0,0,0,0,,Cell,101.4025,17.94313
20230228,BOK,4G,BOK0014_KHONKEO,Houayxay,5,0,0,0,0,,Cell,100.41062,20.2831
20230228,SVN,4G,SVN0297_THAPHO,Xaiphouthong,11,0,0,0,0,,Cell,104.852783,16.773157
20230228,VTE,2G,VTE0543_THANGBENG_NABONG,XAITHANY,3,0,0,0,0,,Cell,102.774029,18.086958
20230228,BOK,3G,BOK0080_MIANJIXINCUN_BUILDING10,Tonpheung,6,0,0,0,0,,Cell,100.103416,20.355202
20230228,XKG,3G,XKG0031_CHOUNLA,Thateng,8,0,0,0,0,,Cell,106.533,15.4386
20230228,HUP,2G,HUP0044_M_ADD,Et,3,0,0,0,0,,Cell,104.00953,20.81855
20230321,SVN,3G,SVN0118_XAIOUDOM_CHICKEN,Outhoumphon,6,0,0,0,0,,Cell,104.960404,16.677231
20230228,SVN,3G,SVN0255_LARDHOR,KAISONE,6,0,0,0,0,,Cell,106.210304,16.809763
20230321,VTE,3G,VTE0486_VIENGKEO,XAITHANY,8,0,0,0,0,,Cell,102.629,18.065
20230228,CHP,3G,CHP0278_THADUAE,Mounlapamok,6,0,0,0,0,,Cell,105.77069,14.20077
20230228,SVN,2G,SVN0013_DONGMARKYANG,Kaisone,3,0,0,0,0,,Cell,104.8448,16.58261
20230228,CHP,3G,CHP0251_SAMLIENG,Soukhouma,6,0,0,0,0,,Cell,105.703822,14.603723
20230321,VTE,4G,VTE0134_TADTHONG,Sikhottabong,9,0,0,0,0,,Cell,102.50557,17.98805
20230321,LPB,2G,LPB0166_PHOUSOUNG,Phoukhoun,3,0,0,0,0,,Cell,102.482,19.4533
20230228,KHM,4G,KHM0060_KHAMBOUN_ARMY,Thakhek,2,0,0,0,0,,Cell,104.9522751,17.2977943
20230321,CHP,3G,CHP0216_KENGKEO,XANASOMBOUN,6,0,0,0,0,,Cell,105.87671,14.02267
20230228,SVN,3G,SVN0170_DONGNOI,Outhoumphon,6,0,0,0,0,,Cell,105.09665,16.6061
20230228,ATP,3G,ATP0057_DONXIM,Phouvong,6,0,0,0,0,,Cell,106.921,14.747
20230228,VTE,4G,VTE0426_HOUYDENMUANG,Xaithani,10,0,0,0,0,,Cell,102.64402,18.07617
20230228,KHM,2G,KHM0066_NAYOR,THAKHEK,3,0,0,0,0,,Cell,104.917,17.4806
20230228,VTE,4G,VTE0292_SANGWEY,Sisattanak,12,0,0,0,0,,Cell,102.628,17.9208
20230228,LPB,4G,LPB0215_BUAM_OR_RW,Xiang-Ngeun,3,0,0,0,0,,Cell,102.195721,19.791223
20230228,CHP,4G,CHP0197_SAMUN,Phonthong,9,0,0,0,0,,Cell,105.690723,15.180273
20230228,LPB,4G,LPB0071_PHOUSANGKHAM2,Louangphrabang,9,0,0,0,0,,Cell,102.18634,19.910818
20230321,VTP,4G,VTP0320_HUAYELEUAD_HIGHWAY,Hinheup,3,0,0,0,0,,Cell,102.3366,18.5889
20230228,VTE,2G,VTE0476_NONGPHAYA,XAITHANY,3,0,0,0,0,,Cell,102.60499,18.04119
20230228,SLV,4G,SLV0061_LAKHONSI,Lakhonpheng,15,0,0,0,0,,Cell,105.5649,15.8958
20230321,KHM,4G,KHM0112_YANGYAI,BOUALAPHA,7,0,0,0,0,,Cell,104.966258,17.200955
20230228,SVN,3G,SVN0279_NONGSAPHANG,Xaibouri,6,0,0,0,0,,Cell,104.852783,16.773157
20230228,UDX,3G,UDX0005_BANTHIN,XAY,8,0,0,0,0,,Cell,101.976601,20.686237
20230321,BLK,4G,BLK0011_HOSPITAL_PROVINCE,Pakxan,4,0,0,0,0,,Cell,103.668677,18.370085
20230228,VTE,3G,VTE0272_HUAWEI_OFFICE,Sisattanak,6,0,0,0,0,,Cell,102.6103,17.95946
20230321,LNT,3G,LNT0094_XIENGKOK,Long,6,0,0,0,0,,Cell,100.642109,20.903174
20230228,CHP,3G,CHP0148_M_SEAN,Khong,8,0,0,0,0,,Cell,105.786882,14.09882
20230228,XKH,4G,XKH0006_BANLEE,Pek,17,0,0,0,0,,Cell,103.182522,19.463063
20230228,VTE,3G,VTE0343_NAKHOUN,Naxaythong,10,0,0,0,0,,Cell,102.54209,18.10141
20230228,KHM,3G,KHM0218_YANG,Gnommalat,9,0,0,0,0,,Cell,104.95613,17.76159
20230228,VTE,4G,VTE0338_ILAI,Naxaythong,13,0,0,0,0,,Cell,102.50346,18.14125
20230228,BLK,3G,BLK0124_THAKATHIN,Pakkading,2,0,0,0,0,,Cell,104.064,18.2296
20230321,CHP,4G,CHP0141_HUADETH,Khong,4,0,0,0,0,,Cell,105.914576,13.985126
20230321,SVN,3G,SVN0229_ANUSANYA,KAISONE,4,0,0,0,0,,Cell,105.84977,16.572838
20230321,PSL,4G,PSL0057_OMPHOULU,Mai,3,0,0,0,0,,Cell,102.633073,21.163311
20230321,SVN,2G,SVN0263_SOBMEE,KAISONE,3,0,0,0,0,,Cell,106.087608,16.812723
20230228,VTP,2G,VTP0168_NAMKOUN,xanakham,3,0,0,0,0,,Cell,101.7206,18.1431
20230228,VTE,4G,VTE0616_SALAKHAM,Hatxayfong,13,0,0,0,0,,Cell,102.65,17.8783
20230228,VTP,4G,VTP0111_NALONGKUANG,PHONHONG,3,0,0,0,0,,Cell,102.3576,18.9146
